lead_id,created_at,source,product,region,rep,response_time_hours,stage_reached,status,lost_reason,deal_value,closed_at
LD-304983,20-Jun-2026 12:41,Cold Outreach,Coding for Kids,North Region,Rep_11,4.86,Demo Completed,Lost,Went With Competitor,$691.72,2026-07-13 18:06:25.852512
LD-304984,06/06/2025 14:35,Cold Outreach,K-12 Math,South Region,Rep_07,1.89,Lead,Open,,,
LD-304985,05-Feb-2025 12:24,Cold Outreach,K-12 Math,International,Rep_10,0.54,Demo Scheduled,Open,,,
LD-304986,09/04/2025 19:49,Referral,Competitive Exam Prep,North Region,Rep_06,2.43,Negotiation,Lost,Price Objection,842.86,2025-10-31 01:56:07.816412
LD-304987,12/05/2025 16:50,Paid Search,Competitive Exam Prep,South Region,Rep_12,3.06,Negotiation,Lost,Went With Competitor,1070.16,2026-01-10 10:31:47.604105
LD-304988,12-Jan-2026 19:25,Paid  Search,Study Abroad Prep,North Region,Rep_06,4.69,Contacted,Open,,,
LD-304989,12-Mar-2026 11:53,Organic Search,Competitive Exam Prep,South Region,Rep_12,2.98,Closed,Won,,"$1,086.84",2026-04-19 20:48:20.205567
LD-304990,29-Aug-2025 17:00,SOCIAL MEDIA,CODING FOR KIDS,International,Rep_05,7.43,Proposal Sent,Lost,Went With Competitor,726.77,2025-10-13 11:49:51.888434
LD-304991,06/25/2025 10:30,Social Media,Competitive Exam Prep,West Region,Rep_13,2.43,Contacted,Open,,,
LD-304992,12-Mar-2025 09:50,Paid Search,Competitive Exam Prep,South Region,Rep_02,10.3,Demo Scheduled,Open,,,
LD-304993,2026-06-02 08:43:00,Organic Search,Coding for Kids,West Region,Rep_13,2.52,Contacted,Open,,,
LD-304994,19-Jan-2026 07:20,Referral,Study Abroad Prep,East Region,Rep_04,8.41,Negotiation,Lost,Price Objection,1372.4,2026-02-27 09:21:14.195344
LD-304995,28-Nov-2025 20:24,Webinar,K-12 Math,East Region,Rep_14,26.2,Contacted,Open,,,
LD-304996,24-May-2025 16:58,Referral,Competitive Exam Prep,North Region,Rep_06,6.64,Proposal Sent,Lost,Budget Not Approved,874.72,2025-07-06 23:30:38.823548
LD-304997,07/02/2025 16:56,Cold Outreach,Study Abroad Prep,South Region,Rep_02,4.36,Contacted,Open,,,
LD-304998,04-Feb-2025 13:47,Social Media,Language Learning,East Region,Rep_04,3.34,Lead,Open,,,
LD-304999,08-May-2026 12:54,Cold Outreach,K-12 Math,North Region,Rep_01,1.14,Contacted,Open,,,
LD-305000,2025-01-06 07:18:00,Referral,K-12 Math,South Region,Rep_02,10.98,Contacted,Open,,,
LD-305001,09/05/2025 11:23,Organic Search,Competitive Exam Prep,West Region,Rep_08,3.63,Negotiation,Lost,Price Objection,"$1,144.81",2025-10-16 05:17:15.805205
LD-305002,2025-12-09 13:03:00,Social Media,Language Learning,South Region,Rep_02,0.66,Demo Scheduled,Open,,,
LD-305003,12/26/2025 16:43,Social Media,Language Learning,North Region,Rep_11,3.21,Contacted,Open,,,
LD-305004,06-Jan-2026 16:05,Social Media,Competitive Exam Prep,South Region,Rep_07,2.16,Proposal Sent,Lost,Bad Timing,852.22,2026-02-27 03:21:24.940989
LD-305005,2025-11-03 11:22:00,Paid Search,Coding for Kids,South Region,Rep_02,0.31,Closed,Won,,705.14,2025-12-09 03:39:57.450076
LD-305006,2025-05-16 14:50:00,Cold Outreach,Coding for Kids,International,Rep_15,1.36,Lead,Open,,,
LD-305007,02-Oct-2025 18:56,Organic Search,Coding for Kids,South Region,Rep_12,13.96,Demo Completed,Lost,Price Objection,747.9,2025-11-02 14:55:28.658371
LD-305008,08/29/2025 10:12,Cold Outreach,coding for kids,North Region,Rep_11,1.2,Proposal Sent,Lost,Price Objection,$711.37,2025-10-06 00:07:11.848153
LD-305009,08/15/2025 15:38,Organic Search,K-12 Math,South Region,Rep_12,0.76,Negotiation,Lost,No Response / Ghosted,445.27,2025-09-11 21:41:43.403454
LD-305010,03/06/2026 08:53,Paid Search,Competitive Exam Prep,South Region,Rep_07,1.69,Contacted,Open,,,
LD-305011,05/30/2025 15:11,Organic Search,Language Learning,North Region,Rep_01,1.2,Contacted,Open,,,
LD-305012,2025-03-07 16:25:00,Paid Search,K-12 Math,North Region,Rep_01,3.37,Demo Scheduled,Open,,,
LD-305013,2025-11-07 13:18:00,Paid Search,K-12 Math,North Region,Rep_01,15.93,Demo Completed,Lost,Price Objection,462.33,2025-12-15 18:24:46.297591
LD-305014,2025-08-19 10:01:00,Paid Search,Language Learning,North Region,Rep_06,0.82,Demo Completed,Lost,Budget Not Approved,345.03,2025-09-06 13:20:39.405711
LD-305015,06/20/2025 19:33,Social Media,Language Learning,International,Rep_05,1.92,Lead,Open,,,
LD-305016,10-Jul-2025 08:24,Organic Search,Competitive Exam Prep,East Region,Rep_14,2.65,Contacted,Open,,,
LD-305017,2025-02-12 10:52:00,Paid Search,k-12 math,West Region,Rep_08,14.37,Proposal Sent,Lost,Went With Competitor,$430.64,2025-03-24 08:15:44.244028
LD-305018,11/09/2025 09:44,Organic Search,Study Abroad Prep,South Region,Rep_07,2.08,Proposal Sent,Lost,Price Objection,"$1,524.73",2025-12-21 01:30:34.495994
LD-305019,2025-06-09 11:14:00,Webinar,Language Learning,International,Rep_15,2.01,Negotiation,Lost,Price Objection,365.04,2025-07-21 12:04:51.417045
LD-305020,08/22/2025 13:15,Cold-Outreach,Coding for Kids,South Region,Rep_12,8.02,Lead,Open,,,
LD-305021,2025-09-04 07:55:00,Referral,Language Learning,West Region,Rep_13,1.36,Closed,Won,,293.73,2025-10-09 03:38:05.471597
LD-305022,21-Apr-2026 14:23,Partner Channel,Language Learning,North Region,Rep_06,2.46,Demo Scheduled,Open,,,
LD-305023,08/28/2025 11:28,Social Media,K-12 Math,North Region,Rep_01,8.96,Lead,Open,,,
LD-305024,2026-01-09 16:43:00,Social Media,K-12 Math,North Region,Rep_01,1.37,Contacted,Open,,,
LD-305025,07/15/2025 20:19,COLD OUTREACH,K-12 Math,West Region,Rep_03,3.53,Contacted,Open,,,
LD-305026,02/28/2025 17:36,Organic Search,Competitive Exam Prep,East Region,Rep_14,0.97,Lead,Open,,,
LD-305027,01/30/2026 10:38,Webinar,Competitive Exam Prep,South Region,Rep_07,5.86,Contacted,Open,,,
LD-305028,2025-01-31 11:57:00,Referral,Coding for Kids,South Region,Rep_02,3.64,Contacted,Open,,,
LD-305029,23-Jan-2026 07:03,paid search,Competitive Exam Prep,International,Rep_15,3.23,Lead,Open,,,
LD-305030,03/12/2026 20:55,Paid Search,Coding for Kids,North Region,Rep_06,6.32,Contacted,Open,,,
LD-305031,03-Dec-2025 12:48,Organic Search,K-12 Math,International,Rep_15,30.84,Contacted,Open,,,
LD-305032,17-Feb-2026 18:51,Paid Search,K-12 Math,North Region,Rep_01,0.73,Contacted,Open,,,
LD-305033,2025-03-04 18:37:00,Social Media,Language Learning,International,Rep_05,0.32,Demo Scheduled,Open,,,
LD-305034,22-Feb-2025 08:07,Organic search,Competitive Exam Prep,North Region,Rep_06,3.92,Lead,Open,,,
LD-305035,02/21/2025 09:39,SEO,Coding for Kids,East Region,Rep_04,1.66,Contacted,Open,,,
LD-305036,05-May-2025 20:35,social media,K-12 Math,West Region,Rep_03,2.0,Lead,Open,,,
LD-305037,17-Mar-2025 15:12,Paid Search,Study Abroad Prep,North Region,Rep_06,3.62,Lead,Open,,,
LD-305038,11/23/2025 18:38,Referral,Language Learning,West Region,Rep_08,1.13,Closed,Won,,421.1,2025-12-30 15:58:04.255687
LD-305039,2025-03-29 13:11:00,Partner Channel,Study Abroad Prep,South Region,Rep_12,1.57,Proposal Sent,Lost,Bad Timing,1309.99,2025-05-15 10:17:09.380005
LD-305040,06/13/2025 18:22,Paid Search,K-12 Math,South Region,Rep_02,4.55,Proposal Sent,Lost,Went With Competitor,495.28,2025-07-09 22:50:19.462377
LD-305041,2025-01-27 12:00:00,Webinar,K12 Math,East Region,Rep_09,44.66,Closed,Won,,470.02,2025-03-07 11:01:39.401622
LD-305042,2026-01-01 12:04:00,Organic Search,K-12 Math,East Region,Rep_14,1.17,Contacted,Open,,,
LD-305043,12/26/2025 12:54,Social Media,Competitive Exam Prep,South Region,Rep_02,1.26,Closed,Won,,$852.88,2026-01-24 04:12:05.215329
LD-305044,2025-07-23 11:41:00,Cold Outreach,Study Abroad Prep,North Region,Rep_11,2.31,Contacted,Open,,,
LD-305045,16-Feb-2026 08:40,Webinar,Language Learning,East Region,Rep_04,1.63,Contacted,Open,,,
LD-305046,05/18/2026 12:11,Organic Search,Competitive Exam Prep,North Region,Rep_01,1.47,Contacted,Open,,,
LD-305047,06/04/2025 18:20,Social Media,Competitive Exam Prep,East Region,Rep_14,14.41,Lead,Open,,,
LD-305048,2026-05-28 15:26:00,Paid Search,Competitive Exam Prep,West Region,Rep_13,6.52,Contacted,Open,,,
LD-305049,07/04/2025 15:10,Referral,Competitive Exam Prep,West Region,Rep_08,2.67,Negotiation,Lost,Went With Competitor,1145.12,2025-08-27 16:54:47.973442
LD-305050,2026-02-16 14:21:00,Webinar,Language Learning,South Region,Rep_02,1.53,Contacted,Open,,,
LD-305051,03/10/2026 07:28,Paid Search,K-12 Math,South Region,Rep_07,3.99,Demo Scheduled,Open,,,
LD-305052,2025-03-24 12:49:00,Social Media,K-12 Math,North Region,Rep_11,8.77,Contacted,Open,,,
LD-305053,2025-07-28 07:24:00,Partner Channel,Language Learning,West Region,Rep_08,1.04,Negotiation,Lost,No Response / Ghosted,345.07,2025-09-13 15:43:50.788176
LD-305054,08/06/2025 15:26,paid search,Coding for Kids,South Region,Rep_02,6.08,Contacted,Open,,,
LD-305055,11-Mar-2025 09:56,Organic Search,K-12 Math,West Region,Rep_03,2.05,Lead,Open,,,
LD-305056,05-Jun-2026 20:33,Organic Search,K-12 Math,East Region,Rep_04,2.32,Contacted,Open,,,
LD-305057,24-Dec-2025 13:21,Cold Outreach,Competitive Exam Prep,West Region,Rep_13,4.22,Contacted,Open,,,
LD-305058,05-Feb-2025 11:33,Social Media,Language Learning,West Region,Rep_08,3.47,Contacted,Open,,,
LD-305059,11-Mar-2026 17:38,Social Media,K-12  Math,South Region,Rep_07,7.75,Contacted,Open,,,
LD-305060,12/30/2025 10:35,Partner Channel,Coding for Kids,West Region,Rep_08,4.6,Contacted,Open,,,
LD-305061,07-Nov-2025 20:25,Social Media,Language Learning,South Region,Rep_02,0.74,Contacted,Open,,,
LD-305062,11/28/2025 07:52,Cold Outreach,Competitive Exam Prep,South Region,Rep_07,3.16,Contacted,Open,,,
LD-305063,01/29/2025 16:40,Social Media,Competitive Exam Prep,East Region,Rep_14,4.76,Lead,Open,,,
LD-305064,2025-07-03 13:03:00,SOCIAL MEDIA,Competitive Exam Prep,East Region,Rep_14,3.25,Demo Completed,Lost,No Response / Ghosted,985.02,2025-07-28 09:18:48.628591
LD-305065,23-May-2025 08:41,Partner Channel,K-12 Math,International,Rep_15,2.26,Contacted,Open,,,
LD-305066,26-Jul-2025 17:14,Cold-Outreach,Study Abroad Prep,West Region,Rep_13,1.32,Contacted,Open,,,
LD-305067,22-Jan-2025 15:44,Social Media,Competitive Exam Prep,South Region,Rep_02,2.22,Lead,Open,,,
LD-305068,2025-08-14 16:24:00,Organic Search,K-12 Math,West Region,Rep_13,1.57,Demo Completed,Lost,Price Objection,424.69,2025-08-25 23:11:38.089886
LD-305069,03/27/2026 08:57,Paid Search,Competitive Exam Prep,South Region,Rep_12,1.84,Contacted,Open,,,
LD-305070,15-Sep-2025 07:53,Paid Search,Competitive Exam Prep,South Region,Rep_07,8.32,Contacted,Open,,,
LD-305071,2026-04-06 12:15:00,Social,Competitive Exam Prep,East Region,Rep_09,9.93,Contacted,Open,,,
LD-305072,02/10/2026 18:39,SEO,K-12 Math,North Region,Rep_11,3.64,Negotiation,Lost,Price Objection,505.91,2026-03-25 16:38:55.087855
LD-305073,03/21/2025 11:54,Paid Search,Study Abroad Prep,South Region,Rep_07,2.08,Proposal Sent,Lost,Bad Timing,1268.88,2025-05-03 22:48:57.581290
LD-305074,01/31/2025 08:50,Social Media,Language Learning,South Region,Rep_12,1.29,Negotiation,Lost,No Response / Ghosted,336.79,2025-03-08 04:41:46.404336
LD-305075,25-Apr-2025 14:01,Organic Search,K-12  Math,East Region,Rep_04,1.42,Contacted,Open,,,
LD-305076,2026-03-06 17:08:00,Cold Outreach,K-12 Math,International,Rep_05,4.9,Lead,Open,,,
LD-305077,2025-10-28 19:29:00,Paid Search,Language Learning,North Region,Rep_06,1.84,Contacted,Open,,,
LD-305078,11/07/2025 14:45,Paid Search,K-12 Math,East Region,Rep_09,2.98,Contacted,Open,,,
LD-305079,2025-06-02 16:16:00,Referral,Competitive Exam Prep,North Region,Rep_01,2.39,Negotiation,Lost,Went With Competitor,1168.65,2025-07-21 01:45:39.648969
LD-305080,2025-04-28 16:06:00,Organic Search,Coding for Kids,South Region,Rep_02,5.74,Contacted,Open,,,
LD-305081,01-May-2026 17:49,Partner Channel,Coding for Kids,West Region,Rep_03,3.26,Contacted,Open,,,
LD-305082,08/01/2025 10:19,Webinar,Language Learning,East Region,Rep_04,2.08,Demo Completed,Lost,Bad Timing,$290.85,2025-09-03 12:05:43.032238
LD-305083,09/29/2025 08:09,Organic Search,Language Learning,South Region,Rep_02,3.9,Contacted,Open,,,
LD-305084,02/11/2026 19:11,Social Media,Competitive Exam Prep,International,Rep_10,7.06,Demo Scheduled,Open,,,
LD-305085,10-Feb-2026 18:21,Referral,K-12 Math,North Region,Rep_11,3.19,Closed,Won,,$466.09,2026-03-15 05:50:35.240529
LD-305086,23-Jan-2025 10:43,Referral,K-12  Math,North Region,Rep_11,19.53,Closed,Won,,$587.62,2025-03-04 14:08:35.600636
LD-305087,2025-05-29 15:21:00,Cold Outreach,Study Abroad Prep,South Region,Rep_02,3.25,Lead,Open,,,
LD-305088,2026-02-20 19:14:00,Social Media,Competitive Exam Prep,South Region,Rep_12,3.55,Demo Completed,Lost,No Response / Ghosted,1167.6,2026-04-08 01:21:00.736659
LD-305089,13-Nov-2025 16:57,cold outreach,Language Learning,West Region,Rep_13,3.9,Lead,Open,,,
LD-305090,14-Nov-2025 18:29,Paid Search,Competitive Exam Prep,East Region,Rep_04,1.21,Lead,Open,,,
LD-305091,11/13/2025 13:55,Organic Search,Language Learning,International,Rep_15,1.7,Contacted,Open,,,
LD-305092,01-Jun-2025 19:32,Social Media,Competitive Exam Prep,West Region,Rep_13,3.39,Contacted,Open,,,
LD-305093,15-Sep-2025 09:32,Organic Search,Competitive Exam Prep,South Region,Rep_12,1.43,Closed,Won,,1020.45,2025-10-24 11:42:13.382678
LD-305094,05/09/2025 07:54,Referral,Study Abroad Prep,International,Rep_10,18.52,Contacted,Open,,,
LD-305095,04/24/2026 14:22,Social Media,Competitive Exam Prep,South Region,Rep_12,15.5,Demo Completed,Lost,No Response / Ghosted,$896.51,2026-05-31 19:58:46.327265
LD-305096,01/06/2026 16:46,Organic Search,K-12 Math,,Rep_11,6.73,Contacted,Open,,,
LD-305097,22-May-2026 09:16,Organic Search,Competitive Exam Prep,West Region,Rep_13,2.41,Negotiation,Lost,No Response / Ghosted,"$1,166.57",2026-07-27 06:58:39.499579
LD-305098,09/09/2025 09:34,Organic Search,Coding for Kids,,Rep_03,19.68,Lead,Open,,,
LD-305099,01-Oct-2025 14:49,Cold Outreach,Competitive Exam Prep,South Region,Rep_12,3.49,Lead,Open,,,
LD-305100,2026-01-28 11:00:00,Social Media,Coding for Kids,East Region,Rep_14,13.95,Contacted,Open,,,
LD-305101,06/29/2025 18:31,Paid Search,Study Abroad Prep,International,Rep_15,9.01,Contacted,Open,,,
LD-305102,08/04/2025 20:53,Partner Channel,Coding for Kids,South Region,Rep_07,18.78,Negotiation,Lost,Price Objection,$656.98,2025-09-21 01:29:12.460477
LD-305103,28-Feb-2025 14:18,PPC,K-12 Math,East Region,Rep_09,2.38,Contacted,Open,,,
LD-305104,06/09/2025 15:56,Paid Search,coding for kids,North Region,Rep_06,2.24,Demo Scheduled,Open,,,
LD-305105,02/20/2026 14:44,Webinar,Study Abroad Prep,South Region,Rep_02,1.15,Negotiation,Lost,Price Objection,1281.14,2026-04-15 07:03:23.859863
LD-305106,28-Nov-2025 11:00,Cold Outreach,Language Learning,South Region,Rep_07,37.52,Contacted,Open,,,
LD-305107,2025-02-25 17:14:00,Organic Search,K-12 Math,North Region,Rep_11,3.53,Contacted,Open,,,
LD-305108,2025-02-19 19:45:00,Social,Study Abroad Prep,South Region,Rep_02,2.46,Proposal Sent,Lost,Price Objection,"$1,254.26",2025-04-04 14:40:51.990763
LD-305109,16-Jan-2025 07:13,PPC,K-12 Math,South Region,Rep_02,2.78,Contacted,Open,,,
LD-305110,2025-09-19 19:30:00,Social Media,Language Learning,South Region,Rep_07,2.2,Demo Completed,Lost,Went With Competitor,340.71,2025-11-05 19:56:47.116649
LD-305111,2025-08-18 09:12:00,Organic Search,K-12 Math,South Region,Rep_02,9.11,Contacted,Open,,,
LD-305112,02/18/2025 16:24,organic search,Competitive Exam Prep,North Region,Rep_06,0.83,Contacted,Open,,,
LD-305113,25-Sep-2025 08:34,Referral,Competitive Exam Prep,West Region,Rep_08,1.55,Closed,Won,,"$1,070.87",2025-11-02 00:16:45.471418
LD-305114,02/01/2025 12:04,Organic Search,Coding for Kids,South Region,Rep_12,1.52,Contacted,Open,,,
LD-305115,2025-04-21 07:04:00,Paid Search,Study Abroad Prep,West Region,Rep_13,5.43,Contacted,Open,,,
LD-305116,2025-09-15 14:42:00,Referral,Coding for Kids,North Region,Rep_06,5.81,Contacted,Open,,,
LD-305117,13-Jan-2025 07:39,Referral,Study Abroad Prep,West Region,Rep_13,4.28,Contacted,Open,,,
LD-305118,27-May-2026 20:26,Paid Search,Study Abroad Prep,South Region,Rep_02,17.6,Proposal Sent,Lost,Price Objection,"$1,196.57",2026-07-05 06:35:51.129053
LD-305119,18-Mar-2025 20:14,Referral,K12 Math,North Region,Rep_06,3.19,Contacted,Open,,,
LD-305120,25-Mar-2026 14:36,Referral,Study Abroad Prep,North Region,Rep_01,3.82,Contacted,Open,,,
LD-305121,09/09/2025 14:00,Webinar,Coding for Kids,South Region,Rep_12,3.51,Closed,Won,,$589.03,2025-10-18 08:47:28.313761
LD-305122,04/30/2025 18:04,Webinar,Study Abroad Prep,South Region,Rep_07,1.56,Lead,Open,,,
LD-305123,2025-12-30 15:43:00,Paid Search,K-12 Math,West Region,Rep_13,3.13,Contacted,Open,,,
LD-305124,04-Aug-2025 20:48,Partner Channel,K-12 Math,North Region,Rep_11,2.4,Contacted,Open,,,
LD-305125,2026-03-17 20:36:00,Paid Search,Competitive Exam Prep,South Region,Rep_02,9.06,Lead,Open,,,
LD-305126,13-Mar-2026 10:20,Organic Search,Coding for Kids,West Region,Rep_03,3.43,Contacted,Open,,,
LD-305127,05/08/2025 11:16,Referral,K-12 Math,,Rep_02,6.09,Closed,Won,,557.05,2025-06-15 19:49:11.340564
LD-305128,03/28/2025 09:51,Organic Search,Language Learning,North Region,Rep_06,7.0,Lead,Open,,,
LD-305129,21-Jun-2025 15:20,Social Media,Coding for Kids,North Region,Rep_01,4.94,Lead,Open,,,
LD-305130,08-Aug-2025 15:21,Webinar,k-12 math,South Region,Rep_07,4.65,Contacted,Open,,,
LD-305131,10/25/2025 11:51,paid search,K12 Math,East Region,Rep_14,6.29,Lead,Open,,,
LD-305132,2025-05-23 17:37:00,Cold Outreach,Competitive Exam Prep,West Region,Rep_08,1.7,Demo Completed,Lost,No Response / Ghosted,931.28,2025-06-10 20:33:53.855608
LD-305133,10/09/2025 07:39,Paid Search,Language Learning,North Region,Rep_01,1.53,Contacted,Open,,,
LD-305134,03/03/2026 19:03,Paid Search,k-12 math,East Region,Rep_09,3.46,Lead,Open,,,
LD-305135,28-Feb-2025 10:02,Social Media,Language Learning,West Region,Rep_08,1.22,Proposal Sent,Lost,No Response / Ghosted,$337.73,2025-04-01 22:57:27.391766
LD-305136,19-Apr-2025 16:35,Social Media,K-12 Math,West Region,Rep_13,0.53,Contacted,Open,,,
LD-305137,21-Feb-2025 12:35,Paid Search,Language Learning,North Region,Rep_06,6.42,Lead,Open,,,
LD-305138,04/21/2026 11:17,Referral,Study Abroad Prep,West Region,Rep_03,1.03,Contacted,Open,,,
LD-305139,2025-08-19 11:59:00,Organic Search,Study Abroad Prep,North Region,Rep_11,2.4,Negotiation,Lost,Price Objection,1336.25,2025-10-13 20:11:32.669803
LD-305140,09/11/2025 17:37,Paid Search,Competitive Exam Prep,West Region,Rep_03,1.73,Contacted,Open,,,
LD-305141,2025-07-25 15:23:00,Paid Search,Language Learning,South Region,Rep_07,1.81,Lead,Open,,,
LD-305142,08/26/2025 07:52,Webinar,K-12 Math,North Region,Rep_11,2.13,Contacted,Open,,,
LD-305143,2025-09-03 09:21:00,Partner Channel,Coding for Kids,East Region,Rep_04,3.33,Closed,Won,,680.82,2025-10-10 15:05:25.041664
LD-305144,12/19/2025 14:35,Referral,Competitive Exam Prep,South Region,Rep_12,2.94,Closed,Won,,1005.79,2026-01-17 13:14:55.628607
LD-305145,2025-11-25 12:16:00,Organic Search,K-12 Math,East Region,Rep_04,1.89,Lead,Open,,,
LD-305146,18-Apr-2025 17:09,Referral,Competitive Exam Prep,East Region,Rep_14,7.55,Contacted,Open,,,
LD-305147,04/25/2025 10:37,Webinar,Competitive Exam Prep,North Region,Rep_11,4.04,Closed,Won,,1017.85,2025-05-29 01:00:24.960076
LD-305148,04/14/2026 14:03,Cold Outreach,Coding for Kids,North Region,Rep_01,1.2,Lead,Open,,,
LD-305149,2026-04-02 08:11:00,Webinar,K-12 Math,East Region,Rep_09,16.82,Contacted,Open,,,
LD-305150,26-Jun-2025 10:45,Paid Search,CODING FOR KIDS,West Region,Rep_13,4.15,Contacted,Open,,,
LD-305151,2026-04-18 11:55:00,Paid Search,Competitive Exam Prep,,Rep_06,13.62,Contacted,Open,,,
LD-305152,29-Jun-2025 10:12,Webinar,K-12 Math,North Region,Rep_11,2.57,Closed,Won,,$517.37,2025-08-07 10:32:43.934503
LD-305153,04-Apr-2025 19:56,Referral,Study Abroad Prep,North Region,Rep_11,1.59,Negotiation,Lost,Went With Competitor,1351.11,2025-05-18 08:52:08.491775
LD-305154,02/20/2026 10:01,Paid Search,Language Learning,South Region,Rep_02,4.88,Contacted,Open,,,
LD-305155,15-Jan-2025 10:31,Organic Search,Coding for Kids,East Region,Rep_14,3.95,Demo Scheduled,Open,,,
LD-305156,09/08/2025 08:23,Partner Channel,Language Learning,North Region,Rep_01,2.99,Contacted,Open,,,
LD-305157,08/22/2025 09:35,organic search,Language Learning,West Region,Rep_03,2.13,Lead,Open,,,
LD-305158,24-Jan-2025 13:00,Social,Coding for Kids,South Region,Rep_02,10.03,Demo Completed,Lost,Price Objection,$566.03,2025-02-15 10:53:10.441365
LD-305159,06/27/2026 07:49,Organic Search,Language Learning,North Region,Rep_01,2.84,Contacted,Open,,,
LD-305160,05/18/2025 07:44,Paid  Search,Study Abroad Prep,South Region,Rep_12,1.88,Proposal Sent,Lost,Price Objection,1480.26,2025-06-30 04:39:08.802691
LD-305161,01/30/2026 13:02,Social Media,Language Learning,West Region,Rep_03,7.15,Closed,Won,,418.98,2026-03-09 09:32:41.192689
LD-305162,2025-02-21 13:23:00,Social Media,Coding for Kids,,Rep_07,9.44,Lead,Open,,,
LD-305163,05/29/2025 16:24,Referral,Competitive Exam Prep,West Region,Rep_03,1.93,Demo Scheduled,Open,,,
LD-305164,01/05/2026 20:44,Paid Search,Language Learning,East Region,Rep_04,1.06,Contacted,Open,,,
LD-305165,01/24/2025 10:51,Webinar,K-12 Math,West Region,Rep_03,3.37,Closed,Won,,592.71,2025-03-15 16:41:54.295705
LD-305166,02-Dec-2025 15:15,Referral,Competitive Exam Prep,South Region,Rep_12,1.13,Contacted,Open,,,
LD-305167,2026-01-09 11:50:00,organic search,Language Learning,East Region,Rep_14,5.37,Lead,Open,,,
LD-305168,28-Mar-2025 14:54,Referral,Coding for Kids,North Region,Rep_06,1.28,Contacted,Open,,,
LD-305169,2025-03-22 19:35:00,Organic Search,K-12 Math,South Region,Rep_07,2.34,Negotiation,Lost,Went With Competitor,541.9,2025-05-05 21:43:31.086372
LD-305170,2026-06-05 09:34:00,Partner Channel,K-12 Math,East Region,Rep_09,3.15,Proposal Sent,Lost,Bad Timing,462.32,2026-07-05 17:14:26.474698
LD-305171,2025-02-14 16:23:00,Cold Outreach,Study Abroad Prep,East Region,Rep_14,5.77,Lead,Open,,,
LD-305172,08/08/2025 13:52,Cold Outreach,K-12 Math,North Region,Rep_06,10.64,Lead,Open,,,
LD-305173,05-May-2026 08:49,Cold Outreach,Language Learning,,Rep_06,10.53,Contacted,Open,,,
LD-305174,2026-06-16 17:16:00,Paid Search,Study Abroad Prep,South Region,Rep_02,1.11,Contacted,Open,,,
LD-305175,25-Aug-2025 13:35,Referral,K12 Math,West Region,Rep_03,1.03,Contacted,Open,,,
LD-305176,10/15/2025 07:37,Organic Search,Coding For Kids,West Region,Rep_13,2.63,Contacted,Open,,,
LD-305177,2025-02-26 11:02:00,Referral,Competitive Exam Prep,North Region,Rep_01,6.02,Contacted,Open,,,
LD-305178,08/04/2025 20:05,Social Media,K-12 Math,South Region,Rep_12,3.33,Contacted,Open,,,
LD-305179,19-Nov-2025 07:12,Paid Search,Language Learning,East Region,Rep_04,0.75,Contacted,Open,,,
LD-305180,01/12/2026 17:22,Referral,K-12 Math,International,Rep_15,2.7,Contacted,Open,,,
LD-305181,07-Feb-2025 20:01,Paid Search,K-12 Math,North Region,Rep_06,8.79,Lead,Open,,,
LD-305182,20-Nov-2025 14:49,Cold Outreach,K-12 Math,East Region,Rep_04,4.02,Lead,Open,,,
LD-305183,26-Oct-2025 20:22,SEO,Coding for Kids,South Region,Rep_07,1.14,Contacted,Open,,,
LD-305184,05/26/2025 07:35,Social Media,K-12 Math,South Region,Rep_12,4.93,Negotiation,Lost,Bad Timing,522.45,2025-07-13 05:52:31.992943
LD-305185,08-Aug-2025 16:33,paid search,Competitive Exam Prep,East Region,Rep_14,21.9,Contacted,Open,,,
LD-305186,02/17/2026 16:45,Social,K12 Math,East Region,Rep_14,1.38,Demo Scheduled,Open,,,
LD-305187,2026-02-21 08:24:00,Social Media,Competitive Exam Prep,North Region,Rep_06,9.09,Lead,Open,,,
LD-305188,02/17/2025 20:05,Organic Search,Language Learning,South Region,Rep_07,15.18,Contacted,Open,,,
LD-305189,2025-12-20 08:39:00,Social Media,Language Learning,South Region,Rep_12,3.78,Contacted,Open,,,
LD-305190,15-Apr-2025 09:47,Webinar,Competitive Exam Prep,West Region,Rep_13,0.54,Contacted,Open,,,
LD-305191,2025-12-02 07:37:00,Cold Outreach,K-12 Math,West Region,Rep_03,4.01,Lead,Open,,,
LD-305192,17-Feb-2025 11:48,Cold Outreach,K-12 Math,South Region,Rep_07,1.48,Demo Scheduled,Open,,,
LD-305193,02-May-2025 08:01,Referral,Competitive Exam Prep,North Region,Rep_01,16.15,Closed,Won,,958.3,2025-06-15 08:57:00.577506
LD-305194,11-Jan-2026 14:19,Organic Search,Coding for Kids,East Region,Rep_09,10.2,Contacted,Open,,,
LD-305195,2026-05-15 11:32:00,Webinar,Study Abroad Prep,,Rep_09,0.68,Contacted,Open,,,
LD-305196,2025-02-13 08:29:00,Organic Search,k-12 math,South Region,Rep_02,0.39,Contacted,Open,,,
LD-305197,03/13/2025 11:07,Organic search,K-12 Math,South Region,Rep_02,4.26,Negotiation,Lost,Price Objection,408.04,2025-05-04 13:05:16.376756
LD-305198,09-Oct-2025 18:57,Social Media,Competitive Exam Prep,West Region,Rep_03,5.3,Negotiation,Lost,Price Objection,950.63,2025-11-20 23:14:51.834837
