lead_id,created_at,source,product,region,rep,response_time_hours,stage_reached,status,lost_reason,deal_value,closed_at
LD-306517,2025-02-15 16:38:00,Paid Search,K-12 Math,International,Rep_05,3.5,Proposal Sent,Lost,No Response / Ghosted,528.95,2025-03-27 12:42:12.014739
LD-306518,2025-12-22 12:44:00,Paid Search,Study Abroad Prep,West Region,Rep_03,1.25,Contacted,Open,,,
LD-306519,2026-06-17 18:47:00,Organic Search,K-12 Math,East Region,Rep_09,6.67,Demo Completed,Lost,Went With Competitor,563.95,2026-07-15 15:08:23.383859
LD-306520,2026-03-10 11:08:00,Social Media,K-12 Math,North Region,Rep_01,2.61,Lead,Open,,,
LD-306521,2026-04-01 13:28:00,Cold Outreach,Coding for Kids,South Region,Rep_12,1.12,Contacted,Open,,,
LD-306522,2025-04-23 15:37:00,Partner Channel,Language Learning,East Region,Rep_09,4.05,Proposal Sent,Lost,Price Objection,404.46,2025-05-19 14:39:38.543867
LD-306523,2025-01-09 08:42:00,Organic Search,Competitive Exam Prep,North Region,Rep_01,3.27,Demo Completed,Lost,Bad Timing,983.09,2025-02-25 04:14:29.303703
LD-306524,2026-04-01 09:13:00,Organic Search,Study Abroad Prep,South Region,Rep_12,2.31,Contacted,Open,,,
LD-306525,2025-05-27 14:36:00,Webinar,K-12 Math,South Region,Rep_07,2.17,Proposal Sent,Lost,Went With Competitor,521.3,2025-07-14 12:37:21.396179
LD-306526,2025-07-18 15:11:00,Organic Search,Study Abroad Prep,West Region,Rep_13,5.28,Contacted,Open,,,
LD-306527,2025-11-21 11:33:00,Organic Search,Competitive Exam Prep,West Region,Rep_03,2.73,Contacted,Open,,,
LD-306528,2026-05-31 11:42:00,Cold Outreach,Coding for Kids,North Region,Rep_01,2.14,Demo Scheduled,Open,,,
LD-306529,2025-06-27 19:12:00,Organic Search,Study Abroad Prep,South Region,Rep_07,5.74,Lead,Open,,,
LD-306530,2025-04-20 15:44:00,Paid Search,K-12 Math,East Region,Rep_04,2.24,Lead,Open,,,
LD-306531,2025-05-08 16:26:00,Paid Search,Competitive Exam Prep,North Region,Rep_11,3.65,Demo Completed,Lost,Price Objection,906.21,2025-06-14 05:45:11.146238
LD-306532,2025-02-21 10:13:00,Paid Search,Study Abroad Prep,South Region,Rep_02,1.6,Lead,Open,,,
LD-306533,2026-02-12 11:20:00,Social Media,Competitive Exam Prep,South Region,Rep_02,2.3,Contacted,Open,,,
LD-306534,2026-02-20 15:07:00,Webinar,K-12 Math,North Region,Rep_06,9.85,Contacted,Open,,,
LD-306535,2025-06-14 09:41:00,Cold Outreach,Competitive Exam Prep,South Region,Rep_02,3.46,Contacted,Open,,,
LD-306536,2026-04-30 16:22:00,Webinar,Competitive Exam Prep,South Region,Rep_02,3.39,Closed,Won,,1111.74,2026-06-15 17:03:10.593712
LD-306537,2026-06-24 12:17:00,Referral,K-12 Math,North Region,Rep_11,0.86,Closed,Won,,422.76,2026-08-11 22:06:19.755436
LD-306538,2025-03-18 08:28:00,Partner Channel,Coding for Kids,East Region,Rep_04,1.56,Lead,Open,,,
LD-306539,2026-04-14 19:49:00,Social Media,Study Abroad Prep,North Region,Rep_01,6.18,Contacted,Open,,,
LD-306540,2026-04-17 20:11:00,Cold Outreach,Coding for Kids,West Region,Rep_08,1.58,Contacted,Open,,,
LD-306541,2026-05-04 13:07:00,Referral,Competitive Exam Prep,South Region,Rep_07,4.51,Closed,Won,,904.85,2026-06-12 08:52:37.137382
LD-306542,2025-07-22 14:44:00,Organic Search,Coding for Kids,West Region,Rep_03,3.02,Demo Completed,Lost,Price Objection,668.19,2025-08-19 11:36:20.955294
LD-306543,2025-07-25 14:51:00,Cold Outreach,K-12 Math,International,Rep_05,1.47,Contacted,Open,,,
LD-306544,2026-01-30 09:17:00,Social Media,Competitive Exam Prep,East Region,Rep_04,13.27,Lead,Open,,,
LD-306545,2025-01-13 15:12:00,Webinar,Coding for Kids,West Region,Rep_03,0.99,Negotiation,Lost,Price Objection,747.41,2025-02-18 17:24:46.709657
LD-306546,2026-06-19 18:30:00,Social Media,Competitive Exam Prep,North Region,Rep_11,10.95,Lead,Open,,,
LD-306547,2026-06-10 07:49:00,Organic Search,Competitive Exam Prep,South Region,Rep_12,0.8,Contacted,Open,,,
LD-306548,2025-10-30 16:03:00,Organic Search,K-12 Math,West Region,Rep_08,2.64,Closed,Won,,457.63,2025-12-05 12:19:22.631028
LD-306549,2025-10-20 10:17:00,Social Media,Competitive Exam Prep,East Region,Rep_04,1.94,Lead,Open,,,
LD-306550,2025-03-20 17:35:00,Paid Search,Language Learning,West Region,Rep_08,3.73,Contacted,Open,,,
LD-306551,2025-05-14 10:55:00,Social Media,K-12 Math,International,Rep_10,1.39,Lead,Open,,,
LD-306552,2025-10-13 16:06:00,Referral,Competitive Exam Prep,North Region,Rep_01,1.16,Negotiation,Lost,Price Objection,841.3,2025-11-25 13:11:40.134548
LD-306553,2026-05-29 19:10:00,Paid Search,Study Abroad Prep,West Region,Rep_03,9.29,Negotiation,Lost,Went With Competitor,1523.44,2026-07-14 13:09:38.299206
LD-306554,2025-11-07 13:27:00,Organic Search,Language Learning,South Region,Rep_12,0.47,Contacted,Open,,,
LD-306555,2026-01-05 14:05:00,Social Media,K-12 Math,North Region,Rep_11,8.48,Negotiation,Lost,No Response / Ghosted,487.91,2026-02-13 20:46:08.753668
LD-306556,2025-10-20 20:56:00,Organic Search,K-12 Math,West Region,Rep_03,1.86,Contacted,Open,,,
LD-306557,2026-05-24 19:15:00,Paid Search,K-12 Math,West Region,Rep_13,0.87,Contacted,Open,,,
LD-306558,2025-05-02 19:57:00,Social Media,Coding for Kids,South Region,Rep_12,0.72,Contacted,Open,,,
LD-306559,2025-10-30 11:47:00,Social Media,Study Abroad Prep,North Region,Rep_01,0.55,Contacted,Open,,,
LD-306560,2026-05-22 17:35:00,Referral,Language Learning,South Region,Rep_12,1.54,Closed,Won,,317.97,2026-07-06 05:42:31.306711
LD-306561,2026-02-14 17:50:00,Referral,Coding for Kids,West Region,Rep_03,3.59,Closed,Won,,600.89,2026-03-21 21:01:42.822850
LD-306562,2025-09-29 08:33:00,Paid Search,Coding for Kids,International,Rep_05,2.06,Contacted,Open,,,
LD-306563,2025-04-15 10:10:00,Webinar,K-12 Math,North Region,Rep_01,2.58,Lead,Open,,,
LD-306564,2025-11-13 14:56:00,Referral,Competitive Exam Prep,International,Rep_15,3.44,Closed,Won,,982.17,2025-12-19 13:03:58.682053
LD-306565,2025-03-03 14:55:00,Cold Outreach,Language Learning,South Region,Rep_12,2.34,Lead,Open,,,
LD-306566,2025-06-29 11:01:00,Organic Search,Competitive Exam Prep,East Region,Rep_14,8.23,Contacted,Open,,,
LD-306567,2025-12-31 19:52:00,Partner Channel,K-12 Math,North Region,Rep_06,6.47,Lead,Open,,,
LD-306568,2026-03-05 10:33:00,Organic Search,Competitive Exam Prep,International,Rep_15,4.48,Contacted,Open,,,
LD-306569,2025-05-02 07:02:00,Social Media,K-12 Math,South Region,Rep_12,8.06,Contacted,Open,,,
LD-306570,2025-10-24 16:06:00,Cold Outreach,Language Learning,South Region,Rep_12,1.36,Contacted,Open,,,
LD-306571,2025-04-04 19:41:00,Organic Search,Coding for Kids,South Region,Rep_12,4.55,Contacted,Open,,,
LD-306572,2025-09-12 14:53:00,Cold Outreach,Coding for Kids,South Region,Rep_02,1.09,Lead,Open,,,
LD-306573,2025-12-09 10:59:00,Social Media,Study Abroad Prep,South Region,Rep_12,1.02,Contacted,Open,,,
LD-306574,2026-04-02 16:17:00,Webinar,Language Learning,North Region,Rep_06,36.67,Lead,Open,,,
LD-306575,2026-01-16 13:58:00,Organic Search,Study Abroad Prep,East Region,Rep_09,1.45,Lead,Open,,,
LD-306576,2025-10-10 14:29:00,Organic Search,Study Abroad Prep,West Region,Rep_13,2.02,Negotiation,Lost,Went With Competitor,1455.04,2025-11-24 20:32:49.954269
LD-306577,2025-06-19 11:12:00,Paid Search,Coding for Kids,South Region,Rep_02,5.15,Demo Scheduled,Open,,,
LD-306578,2025-05-06 10:01:00,Social Media,Coding for Kids,West Region,Rep_13,2.51,Lead,Open,,,
LD-306579,2025-03-13 09:30:00,Organic Search,Study Abroad Prep,North Region,Rep_06,1.28,Demo Completed,Lost,Bad Timing,1318.83,2025-04-20 00:15:20.604083
LD-306580,2025-01-02 19:41:00,Cold Outreach,Competitive Exam Prep,North Region,Rep_11,1.18,Contacted,Open,,,
LD-306581,2025-09-04 19:37:00,Referral,K-12 Math,North Region,Rep_11,1.46,Contacted,Open,,,
LD-306582,2025-08-21 10:55:00,Referral,Competitive Exam Prep,West Region,Rep_08,1.78,Closed,Won,,1013.19,2025-09-14 06:15:18.412699
LD-306583,2025-10-21 20:37:00,Webinar,Competitive Exam Prep,South Region,Rep_02,2.06,Closed,Won,,913.93,2025-11-29 10:04:42.789817
LD-306584,2025-08-25 07:18:00,Paid Search,Language Learning,North Region,Rep_01,5.3,Contacted,Open,,,
LD-306585,2025-03-10 08:23:00,Social Media,Language Learning,North Region,Rep_11,52.76,Lead,Open,,,
LD-306586,2025-09-15 20:08:00,Webinar,Language Learning,North Region,Rep_11,1.62,Negotiation,Lost,Went With Competitor,382.45,2025-11-11 16:42:08.398409
LD-306587,2025-02-13 07:57:00,Social Media,Language Learning,South Region,Rep_12,1.11,Demo Completed,Lost,Bad Timing,367.95,2025-03-27 09:16:32.776376
LD-306588,2025-10-01 14:01:00,Organic Search,Competitive Exam Prep,South Region,Rep_02,3.02,Demo Completed,Lost,Bad Timing,841.67,2025-11-03 21:10:10.540149
LD-306589,2025-10-10 16:33:00,Referral,K-12 Math,West Region,Rep_03,15.72,Demo Completed,Lost,No Response / Ghosted,515.62,2025-11-20 06:48:18.756136
LD-306590,2025-02-10 08:22:00,Cold Outreach,Coding for Kids,West Region,Rep_13,8.07,Lead,Open,,,
LD-306591,2025-10-24 18:54:00,Organic Search,K-12 Math,West Region,Rep_08,1.57,Closed,Won,,408.04,2025-12-16 16:41:51.367521
LD-306592,2025-07-03 15:07:00,Paid Search,Coding for Kids,West Region,Rep_08,4.41,Proposal Sent,Lost,Bad Timing,670.69,2025-08-17 01:41:20.137578
LD-306593,2025-02-28 09:43:00,Referral,Coding for Kids,West Region,Rep_08,2.35,Lead,Open,,,
LD-306594,2025-07-15 13:29:00,Webinar,Language Learning,East Region,Rep_09,1.07,Closed,Won,,359.58,2025-08-21 10:21:15.741732
LD-306595,2025-07-29 09:06:00,Referral,K-12 Math,International,Rep_05,1.9,Negotiation,Lost,Went With Competitor,459.28,2025-09-05 19:59:46.055354
LD-306596,2025-06-18 14:05:00,Organic Search,K-12 Math,North Region,Rep_11,14.33,Closed,Won,,455.06,2025-07-25 09:16:52.783863
LD-306597,2025-03-07 17:01:00,Paid Search,K-12 Math,South Region,Rep_12,7.09,Contacted,Open,,,
LD-306598,2026-06-29 14:21:00,Paid Search,Competitive Exam Prep,International,Rep_15,1.24,Lead,Open,,,
LD-306599,2025-11-14 17:57:00,Webinar,Coding for Kids,North Region,Rep_01,4.05,Contacted,Open,,,
LD-306600,2025-07-14 07:11:00,Referral,Coding for Kids,International,Rep_15,2.93,Closed,Won,,715.89,2025-08-18 17:17:54.588287
LD-306601,2026-04-05 10:51:00,Webinar,Competitive Exam Prep,North Region,Rep_06,2.86,Negotiation,Lost,Went With Competitor,975.25,2026-05-31 16:07:19.315316
LD-306602,2025-06-17 18:43:00,Social Media,Competitive Exam Prep,North Region,Rep_06,5.32,Contacted,Open,,,
LD-306603,2026-02-25 13:59:00,Referral,Competitive Exam Prep,North Region,Rep_11,3.62,Closed,Won,,1185.19,2026-04-01 21:51:39.802298
LD-306604,2026-02-12 09:18:00,Paid Search,Language Learning,South Region,Rep_12,8.93,Lead,Open,,,
LD-306605,2025-08-01 09:36:00,Organic Search,Study Abroad Prep,North Region,Rep_11,4.24,Negotiation,Lost,Price Objection,1579.15,2025-09-01 00:12:27.440164
LD-306606,2026-01-19 15:16:00,Referral,K-12 Math,North Region,Rep_11,7.94,Closed,Won,,576.96,2026-02-21 15:00:56.997951
LD-306607,2025-12-05 07:57:00,Referral,Language Learning,South Region,Rep_12,1.66,Closed,Won,,401.23,2026-01-20 19:21:50.587426
LD-306608,2026-02-03 10:56:00,Social Media,Coding for Kids,South Region,Rep_02,13.33,Proposal Sent,Lost,No Response / Ghosted,632.35,2026-03-03 14:39:06.575253
LD-306609,2025-02-20 11:58:00,Paid Search,K-12 Math,South Region,Rep_07,0.5,Negotiation,Lost,Went With Competitor,458.5,2025-04-02 04:26:26.540516
LD-306610,2025-06-26 07:21:00,Organic Search,Study Abroad Prep,South Region,Rep_07,3.1,Negotiation,Lost,Went With Competitor,1352.41,2025-08-08 17:16:29.991481
LD-306611,2025-12-19 11:38:00,Organic Search,K-12 Math,East Region,Rep_09,1.97,Demo Scheduled,Open,,,
LD-306612,2026-02-17 09:08:00,Organic Search,Competitive Exam Prep,North Region,Rep_06,2.97,Contacted,Open,,,
LD-306613,2025-12-23 15:22:00,Organic Search,Competitive Exam Prep,North Region,Rep_11,2.62,Demo Completed,Lost,No Response / Ghosted,833.2,2026-01-27 13:02:57.311266
LD-306614,2025-09-26 17:07:00,Paid Search,K-12 Math,West Region,Rep_08,17.08,Demo Completed,Lost,No Response / Ghosted,587.06,2025-11-09 06:17:24.366990
LD-306615,2025-06-13 09:43:00,Social Media,K-12 Math,International,Rep_10,0.98,Lead,Open,,,
LD-306616,2025-10-05 12:19:00,Organic Search,Language Learning,North Region,Rep_06,6.26,Contacted,Open,,,
LD-306617,2025-11-10 18:43:00,Paid Search,K-12 Math,South Region,Rep_12,1.7,Contacted,Open,,,
LD-306618,2025-11-20 10:49:00,Paid Search,Language Learning,West Region,Rep_13,4.92,Demo Scheduled,Open,,,
LD-306619,2025-03-21 14:06:00,Paid Search,K-12 Math,West Region,Rep_13,0.59,Contacted,Open,,,
LD-306620,2026-06-05 14:09:00,Paid Search,Coding for Kids,South Region,Rep_02,1.24,Contacted,Open,,,
LD-306621,2025-12-02 10:52:00,Paid Search,Coding for Kids,International,Rep_10,3.42,Lead,Open,,,
LD-306622,2025-06-15 13:09:00,Cold Outreach,Coding for Kids,International,Rep_05,3.76,Lead,Open,,,
LD-306623,2026-06-05 11:16:00,Organic Search,Study Abroad Prep,North Region,Rep_11,3.87,Proposal Sent,Lost,Price Objection,1549.12,2026-07-16 00:30:21.343279
LD-306624,2025-12-16 11:54:00,Cold Outreach,K-12 Math,East Region,Rep_14,3.32,Lead,Open,,,
LD-306625,2025-07-08 12:14:00,Paid Search,Study Abroad Prep,International,Rep_10,1.64,Lead,Open,,,
LD-306626,2025-08-22 07:48:00,Webinar,Language Learning,West Region,Rep_08,9.34,Contacted,Open,,,
LD-306627,2025-02-28 07:28:00,Organic Search,K-12 Math,North Region,Rep_11,17.4,Contacted,Open,,,
LD-306628,2025-04-15 20:46:00,Paid Search,Competitive Exam Prep,South Region,Rep_12,3.74,Closed,Won,,1114.12,2025-06-01 02:50:10.745191
LD-306629,2026-01-25 15:19:00,Social Media,Coding for Kids,West Region,Rep_08,5.06,Demo Completed,Lost,Bad Timing,538.93,2026-02-27 03:01:41.463981
LD-306630,2025-08-01 19:23:00,Social Media,Study Abroad Prep,West Region,Rep_08,1.16,Contacted,Open,,,
LD-306631,2025-01-31 10:43:00,Social Media,K-12 Math,South Region,Rep_02,3.0,Contacted,Open,,,
LD-306632,2025-02-15 18:11:00,Referral,K-12 Math,North Region,Rep_11,2.51,Negotiation,Lost,Price Objection,593.3,2025-04-03 06:00:36.466614
LD-306633,2025-11-08 19:37:00,Paid Search,Competitive Exam Prep,South Region,Rep_12,9.81,Lead,Open,,,
LD-306634,2026-01-02 16:28:00,Organic Search,Coding for Kids,North Region,Rep_11,1.47,Closed,Won,,712.4,2026-02-17 04:30:37.381480
LD-306635,2025-11-03 15:13:00,Referral,Coding for Kids,West Region,Rep_08,1.75,Lead,Open,,,
LD-306636,2025-12-12 09:22:00,Social Media,Coding for Kids,East Region,Rep_09,13.12,Lead,Open,,,
LD-306637,2026-01-16 16:49:00,Paid Search,Coding for Kids,East Region,Rep_14,3.66,Demo Completed,Lost,Bad Timing,627.21,2026-02-06 04:21:56.393852
LD-306638,2026-03-29 17:46:00,Webinar,Competitive Exam Prep,North Region,Rep_01,3.8,Negotiation,Lost,Went With Competitor,942.39,2026-04-28 22:42:06.293043
LD-306639,2025-02-01 15:52:00,Social Media,K-12 Math,West Region,Rep_08,0.66,Closed,Won,,489.29,2025-03-13 23:41:15.151996
LD-306640,2026-04-10 17:15:00,Paid Search,Language Learning,East Region,Rep_04,3.61,Contacted,Open,,,
LD-306641,2025-05-28 20:17:00,Referral,Coding for Kids,West Region,Rep_08,0.52,Closed,Won,,585.41,2025-07-03 16:40:31.493362
LD-306642,2025-02-25 20:59:00,Referral,Study Abroad Prep,North Region,Rep_11,5.22,Negotiation,Lost,Went With Competitor,1646.09,2025-04-13 15:55:43.596043
LD-306643,2025-05-23 11:38:00,Partner Channel,Coding for Kids,International,Rep_05,1.63,Contacted,Open,,,
LD-306644,2026-03-19 08:51:00,Paid Search,K-12 Math,South Region,Rep_07,2.85,Negotiation,Lost,No Response / Ghosted,549.6,2026-05-01 03:33:44.759133
LD-306645,2025-10-31 08:42:00,Organic Search,Competitive Exam Prep,West Region,Rep_13,2.43,Contacted,Open,,,
LD-306646,2025-05-30 13:39:00,Referral,Language Learning,East Region,Rep_09,1.83,Negotiation,Lost,Price Objection,393.89,2025-07-18 09:02:41.238490
LD-306647,2025-05-06 18:00:00,Paid Search,K-12 Math,North Region,Rep_06,6.83,Contacted,Open,,,
LD-306648,2025-12-23 11:29:00,Organic Search,K-12 Math,South Region,Rep_02,0.25,Closed,Won,,574.12,2026-01-31 04:00:16.526033
LD-306649,2025-11-27 11:23:00,Paid Search,K-12 Math,South Region,Rep_07,3.02,Negotiation,Lost,Price Objection,552.94,2026-01-12 03:44:58.078760
LD-306650,2025-08-01 13:48:00,Organic Search,Language Learning,East Region,Rep_04,0.57,Demo Completed,Lost,No Response / Ghosted,349.05,2025-08-24 14:22:56.956144
LD-306651,2025-08-16 07:13:00,Organic Search,Competitive Exam Prep,South Region,Rep_12,1.4,Contacted,Open,,,
LD-306652,2025-05-03 20:25:00,Paid Search,K-12 Math,West Region,Rep_03,2.12,Negotiation,Lost,Went With Competitor,456.22,2025-06-25 11:49:19.331222
LD-306653,2026-06-26 17:35:00,Referral,Coding for Kids,North Region,Rep_06,10.37,Contacted,Open,,,
LD-306654,2025-12-12 09:25:00,Organic Search,K-12 Math,East Region,Rep_04,0.68,Lead,Open,,,
LD-306655,2026-01-16 14:58:00,Paid Search,Competitive Exam Prep,West Region,Rep_13,18.93,Contacted,Open,,,
LD-306656,2026-05-18 12:31:00,Webinar,Language Learning,West Region,Rep_03,2.8,Demo Completed,Lost,Price Objection,323.17,2026-06-08 17:03:02.525680
LD-306657,2025-01-27 20:34:00,Organic Search,Coding for Kids,North Region,Rep_01,1.67,Lead,Open,,,
LD-306658,2026-01-16 14:49:00,Organic Search,K-12 Math,North Region,Rep_01,1.4,Contacted,Open,,,
LD-306659,2025-01-11 16:34:00,Paid Search,K-12 Math,North Region,Rep_01,2.93,Contacted,Open,,,
LD-306660,2026-03-15 09:37:00,Referral,Competitive Exam Prep,South Region,Rep_07,4.12,Closed,Won,,841.2,2026-04-28 04:06:25.114579
LD-306661,2025-01-10 10:25:00,Organic Search,Language Learning,North Region,Rep_01,1.18,Contacted,Open,,,
LD-306662,2025-01-03 20:59:00,Organic Search,Language Learning,South Region,Rep_07,2.41,Contacted,Open,,,
LD-306663,2025-09-16 10:11:00,Social Media,Coding for Kids,West Region,Rep_03,1.49,Lead,Open,,,
LD-306664,2026-05-18 12:39:00,Social Media,Competitive Exam Prep,West Region,Rep_08,1.45,Contacted,Open,,,
LD-306665,2025-10-22 07:34:00,Paid Search,Competitive Exam Prep,West Region,Rep_13,1.9,Demo Completed,Lost,Bad Timing,827.54,2025-11-25 21:05:22.132023
LD-306666,2026-06-04 09:03:00,Webinar,Coding for Kids,South Region,Rep_02,3.68,Contacted,Open,,,
LD-306667,2025-04-26 11:50:00,Organic Search,Language Learning,West Region,Rep_08,1.45,Closed,Won,,402.36,2025-06-12 22:47:22.579111
LD-306668,2025-09-02 10:48:00,Partner Channel,K-12 Math,North Region,Rep_06,1.37,Contacted,Open,,,
LD-306669,2025-04-04 20:16:00,Cold Outreach,Study Abroad Prep,West Region,Rep_03,2.06,Lead,Open,,,
LD-306670,2026-03-23 15:57:00,Partner Channel,K-12 Math,North Region,Rep_11,2.91,Closed,Won,,598.82,2026-04-24 03:39:52.449971
LD-306671,2025-06-04 19:22:00,Paid Search,Competitive Exam Prep,South Region,Rep_02,2.32,Demo Completed,Lost,No Response / Ghosted,1153.78,2025-07-01 20:10:20.611355
LD-306672,2025-02-08 08:50:00,Organic Search,Competitive Exam Prep,South Region,Rep_07,1.28,Negotiation,Lost,Price Objection,821.58,2025-03-29 02:51:51.162605
LD-306673,2026-04-16 17:50:00,Paid Search,K-12 Math,West Region,Rep_03,18.47,Demo Completed,Lost,Price Objection,460.4,2026-05-16 19:55:59.979144
LD-306674,2025-03-21 18:08:00,Organic Search,Coding for Kids,North Region,Rep_11,5.27,Negotiation,Lost,Bad Timing,627.65,2025-05-13 22:58:43.863610
LD-306675,2025-09-06 17:04:00,Paid Search,K-12 Math,East Region,Rep_09,3.27,Contacted,Open,,,
LD-306676,2025-06-08 09:23:00,Organic Search,Coding for Kids,East Region,Rep_09,2.19,Contacted,Open,,,
LD-306677,2025-07-11 20:19:00,Webinar,K-12 Math,North Region,Rep_01,20.98,Contacted,Open,,,
LD-306678,2025-03-25 20:57:00,Organic Search,K-12 Math,North Region,Rep_06,0.61,Proposal Sent,Lost,No Response / Ghosted,468.14,2025-04-24 09:31:56.431720
LD-306679,2025-04-18 08:39:00,Organic Search,Study Abroad Prep,West Region,Rep_08,8.07,Closed,Won,,1598.11,2025-06-06 01:23:08.628963
LD-306680,2026-04-06 11:35:00,Organic Search,Language Learning,West Region,Rep_13,1.6,Contacted,Open,,,
LD-306681,2026-04-23 09:07:00,Social Media,K-12 Math,North Region,Rep_11,1.31,Demo Completed,Lost,Budget Not Approved,535.24,2026-05-18 05:28:49.113225
LD-306682,2025-04-12 13:44:00,Referral,K-12 Math,South Region,Rep_07,3.09,Closed,Won,,503.42,2025-05-18 01:44:41.584493
LD-306683,2025-04-30 13:45:00,Paid Search,Competitive Exam Prep,North Region,Rep_06,6.17,Contacted,Open,,,
LD-306684,2026-02-10 08:55:00,Paid Search,K-12 Math,South Region,Rep_07,0.55,Contacted,Open,,,
LD-306685,2025-09-07 16:12:00,Social Media,Coding for Kids,South Region,Rep_02,4.73,Demo Scheduled,Open,,,
LD-306686,2025-05-23 10:54:00,Webinar,Coding for Kids,South Region,Rep_02,17.35,Closed,Won,,671.04,2025-06-22 05:38:26.567546
LD-306687,2025-04-24 08:05:00,Referral,Language Learning,South Region,Rep_12,6.7,Closed,Won,,397.51,2025-06-04 15:50:09.561477
LD-306688,2025-07-02 08:37:00,Cold Outreach,Competitive Exam Prep,South Region,Rep_02,1.54,Lead,Open,,,
LD-306689,2026-03-26 19:02:00,Organic Search,K-12 Math,North Region,Rep_11,11.37,Negotiation,Lost,Budget Not Approved,589.31,2026-05-11 09:32:23.923941
LD-306690,2025-11-28 17:22:00,Webinar,K-12 Math,East Region,Rep_14,20.45,Proposal Sent,Lost,Price Objection,461.07,2026-01-10 21:23:51.979148
LD-306691,2026-02-13 10:45:00,Organic Search,Language Learning,South Region,Rep_02,1.8,Closed,Won,,409.07,2026-03-27 21:35:43.774699
LD-306692,2025-08-07 07:15:00,Organic Search,Competitive Exam Prep,West Region,Rep_13,4.79,Closed,Won,,904.54,2025-09-23 06:56:25.023772
LD-306693,2026-02-20 13:30:00,Webinar,Language Learning,North Region,Rep_11,3.04,Contacted,Open,,,
LD-306694,2025-07-28 14:48:00,Social Media,K-12 Math,West Region,Rep_03,7.5,Lead,Open,,,
LD-306695,2025-12-05 15:45:00,Organic Search,Language Learning,West Region,Rep_08,0.92,Contacted,Open,,,
LD-306696,2025-01-03 07:37:00,Partner Channel,K-12 Math,South Region,Rep_02,2.13,Lead,Open,,,
LD-306697,2025-11-04 17:38:00,Webinar,Competitive Exam Prep,East Region,Rep_04,3.75,Lead,Open,,,
LD-306698,2025-08-30 13:27:00,Organic Search,Language Learning,West Region,Rep_13,0.46,Closed,Won,,310.19,2025-10-02 10:33:17.438891
LD-306699,2026-05-22 20:20:00,Social Media,Language Learning,South Region,Rep_07,6.3,Lead,Open,,,
LD-306700,2025-07-17 14:10:00,Cold Outreach,Study Abroad Prep,North Region,Rep_06,2.38,Contacted,Open,,,
LD-306701,2025-07-27 11:17:00,Referral,Coding for Kids,South Region,Rep_02,1.8,Contacted,Open,,,
LD-306702,2025-07-04 11:51:00,Webinar,Competitive Exam Prep,North Region,Rep_06,0.85,Contacted,Open,,,
LD-306703,2026-05-18 16:30:00,Webinar,K-12 Math,East Region,Rep_09,1.52,Negotiation,Lost,No Response / Ghosted,521.11,2026-06-25 04:58:17.828968
LD-306704,2025-09-27 11:28:00,Paid Search,Coding for Kids,South Region,Rep_07,0.53,Contacted,Open,,,
LD-306705,2025-04-21 08:53:00,Paid Search,Coding for Kids,South Region,Rep_12,0.43,Closed,Won,,609.51,2025-05-30 02:49:00.243191
LD-306706,2025-08-01 08:54:00,Cold Outreach,Study Abroad Prep,West Region,Rep_13,17.24,Contacted,Open,,,
LD-306707,2025-08-05 14:52:00,Referral,Coding for Kids,South Region,Rep_07,6.46,Closed,Won,,566.24,2025-09-08 11:41:18.824246
LD-306708,2025-03-01 13:02:00,Cold Outreach,Coding for Kids,North Region,Rep_01,1.84,Contacted,Open,,,
LD-306709,2025-06-02 20:21:00,Partner Channel,Competitive Exam Prep,West Region,Rep_08,2.76,Contacted,Open,,,
LD-306710,2026-06-23 08:21:00,Webinar,Language Learning,International,Rep_15,6.03,Proposal Sent,Lost,Bad Timing,296.61,2026-08-03 16:24:37.420351
LD-306711,2025-10-27 20:32:00,Partner Channel,K-12 Math,West Region,Rep_03,4.66,Contacted,Open,,,
LD-306712,2025-08-18 07:55:00,Referral,K-12 Math,South Region,Rep_07,6.34,Contacted,Open,,,
LD-306713,2025-01-24 14:55:00,Social Media,Language Learning,West Region,Rep_08,2.56,Negotiation,Lost,Budget Not Approved,379.23,2025-03-14 19:27:47.537191
LD-306714,2025-12-05 20:24:00,Referral,K-12 Math,South Region,Rep_12,3.06,Closed,Won,,454.96,2026-01-26 09:42:38.793395
LD-306715,2025-08-28 13:57:00,Referral,K-12 Math,North Region,Rep_01,2.01,Contacted,Open,,,
LD-306716,2025-11-20 20:01:00,Cold Outreach,Competitive Exam Prep,East Region,Rep_04,6.46,Lead,Open,,,
LD-306717,2025-06-05 16:19:00,Referral,Competitive Exam Prep,East Region,Rep_04,1.31,Contacted,Open,,,
LD-306718,2025-08-01 19:17:00,Cold Outreach,Competitive Exam Prep,East Region,Rep_14,1.72,Demo Scheduled,Open,,,
LD-306719,2026-03-27 17:16:00,Paid Search,K-12 Math,International,Rep_05,7.69,Proposal Sent,Lost,Bad Timing,547.05,2026-05-04 11:58:33.567575
LD-306720,2025-11-27 13:32:00,Referral,Coding for Kids,North Region,Rep_01,3.22,Closed,Won,,732.9,2025-12-20 05:40:43.243629
LD-306721,2026-06-02 17:28:00,Social Media,Language Learning,West Region,Rep_08,6.76,Negotiation,Lost,No Response / Ghosted,388.42,2026-07-11 05:03:23.404993
LD-306722,2026-02-26 20:08:00,Partner Channel,Language Learning,South Region,Rep_07,4.53,Contacted,Open,,,
